mz,abundance
809.562,1004
809.626,1041
809.69,1059
809.754,1068
809.819,1083
809.883,1069
809.947,1048
810.011,1021
810.075,981
810.139,940
810.203,914
810.267,889
810.331,902
810.396,924
810.46,928
810.524,943
810.588,946
810.652,961
810.716,971
810.78,989
810.845,989
810.909,972
810.973,961
811.037,954
811.101,944
811.165,932
811.229,948
811.294,946
811.358,938
811.422,941
811.486,925
811.55,911
811.614,939
811.679,949
811.743,952
811.807,938
811.871,913
811.935,898
812,886
812.064,887
812.128,874
812.192,871
812.256,876
812.321,878
812.385,913
812.449,926
812.513,934
812.577,950
812.642,947
812.706,938
812.77,920
812.834,911
812.899,895
812.963,900
813.027,911
813.091,911
813.155,904
813.22,915
813.284,914
813.348,919
813.412,942
813.477,954
813.541,965
813.605,992
813.669,1000
813.734,977
813.798,959
813.862,938
813.927,915
813.991,916
814.055,906
814.119,899
814.184,877
814.248,870
814.312,886
814.376,894
814.441,939
814.505,976
814.569,989
814.634,1018
814.698,1022
814.762,1020
814.827,1007
814.891,983
814.955,959
815.019,915
815.084,893
815.148,875
815.212,863
815.277,888
815.341,920
815.405,955
815.47,1017
815.534,1071
815.598,1100
815.663,1139
815.727,1186
815.791,1212
815.856,1237
815.92,1253
815.984,1253
816.049,1236
816.113,1219
816.178,1203
816.242,1183
816.306,1176
816.371,1177
816.435,1171
816.499,1215
816.564,1260
816.628,1295
816.692,1316
816.757,1327
816.821,1305
816.886,1296
816.95,1273
817.014,1273
817.079,1249
817.143,1230
817.208,1219
817.272,1176
817.336,1170
817.401,1171
817.465,1190
817.53,1180
817.594,1187
817.658,1210
817.723,1210
817.787,1229
817.852,1220
817.916,1186
817.981,1166
818.045,1151
818.109,1167
818.174,1180
818.238,1192
818.303,1197
818.367,1176
818.432,1164
818.496,1151
818.561,1133
818.625,1115
818.689,1104
818.754,1098
818.818,1096
818.883,1113
818.947,1130
819.012,1160
819.076,1170
819.141,1146
819.205,1116
819.27,1080
819.334,1042
819.399,1064
819.463,1071
819.528,1078
819.592,1090
819.657,1095
819.721,1090
819.786,1079
819.85,1058
819.915,1031
819.979,1011
820.044,989
820.108,962
820.173,951
820.237,973
820.302,1008
820.366,1056
820.431,1128
820.495,1193
820.56,1246
820.624,1285
820.689,1269
820.753,1228
820.818,1176
820.883,1134
820.947,1101
821.012,1054
821.076,1030
